"","Consumer_Class","Consumer_Order","Consumer_Family","Consumer_Genus","Consumer_Species","Resource_Class","Resource_Order","Resource_Family","Resource_Genus","Resource_Species"
"1763","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni","Mammalia","Rodentia","Spalacidae","Tachyoryctes","Tachyoryctes splendens"
"1764","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys gregorianus"
"1765","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus"
"1766","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus capensis"
"1767","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","Elephantulus rufescens"
"1768","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Bathyergidae","Heliophobius","Heliophobius argenteocinereus"
"1769","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Gliridae","Graphiurus","Graphiurus murinus"
"1770","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni"
"1771","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus"
"1772","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri"
"1773","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus"
"1774","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi"
"1775","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus"
"1776","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Grammomys","Grammomys dolichurus"
"1777","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys barbarus"
"1778","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys griselda"
"1779","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys striatus"
"1780","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Mastomys","Mastomys natalensis"
"1781","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Mus","Mus minutoides"
"1782","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Mus","Mus musculus"
"1783","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Otomys","Otomys angoniensis"
"1784","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Rattus","Rattus rattus"
"1785","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Rhabdomys","Rhabdomys pumilio"
"1786","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Thallomys","Thallomys paedulcus"
"1787","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Muridae","Zelotomys","Zelotomys hildegardeae"
"1788","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Nesomyidae","Dendromus","Dendromus melanotis"
"1789","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Nesomyidae","Saccostomus","Saccostomus campestris"
"1790","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Nesomyidae","Steatomys","Steatomys pratensis"
"1791","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Pedetidae","Pedetes","Pedetes capensis"
"1792","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Spalacidae","Tachyoryctes","Tachyoryctes splendens"
"1793","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys gregorianus"
"1794","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus"
"1795","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus capensis"
"1796","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","Elephantulus rufescens"
"1797","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Bathyergidae","Heliophobius","Heliophobius argenteocinereus"
"1798","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Gliridae","Graphiurus","Graphiurus murinus"
"1799","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni"
"1800","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus"
"1801","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri"
"1802","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus"
"1803","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi"
"1804","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus"
"1805","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Grammomys","Grammomys dolichurus"
"1806","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys barbarus"
"1807","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys griselda"
"1808","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys striatus"
"1809","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Mastomys","Mastomys natalensis"
"1810","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Mus","Mus minutoides"
"1811","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Mus","Mus musculus"
"1812","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Otomys","Otomys angoniensis"
"1813","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Rattus","Rattus rattus"
"1814","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Rhabdomys","Rhabdomys pumilio"
"1815","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Thallomys","Thallomys paedulcus"
"1816","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Muridae","Zelotomys","Zelotomys hildegardeae"
"1817","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Nesomyidae","Dendromus","Dendromus melanotis"
"1818","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Nesomyidae","Saccostomus","Saccostomus campestris"
"1819","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Nesomyidae","Steatomys","Steatomys pratensis"
"1820","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Pedetidae","Pedetes","Pedetes capensis"
"1821","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Spalacidae","Tachyoryctes","Tachyoryctes splendens"
"1822","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys gregorianus"
"1823","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus"
"1824","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus capensis"
"1825","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","Elephantulus rufescens"
"1826","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Bathyergidae","Heliophobius","Heliophobius argenteocinereus"
"1827","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Gliridae","Graphiurus","Graphiurus murinus"
"1828","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni"
"1829","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus"
"1830","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri"
"1831","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus"
"1832","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi"
"1833","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus"
"1834","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Grammomys","Grammomys dolichurus"
"1835","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys barbarus"
"1836","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys griselda"
"1837","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys striatus"
"1838","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Mastomys","Mastomys natalensis"
"1839","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Mus","Mus minutoides"
"1840","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Mus","Mus musculus"
"1841","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Otomys","Otomys angoniensis"
"1842","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Rattus","Rattus rattus"
"1843","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Rhabdomys","Rhabdomys pumilio"
"1844","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Thallomys","Thallomys paedulcus"
"1845","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Muridae","Zelotomys","Zelotomys hildegardeae"
"1846","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Nesomyidae","Dendromus","Dendromus melanotis"
"1847","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Nesomyidae","Saccostomus","Saccostomus campestris"
"1848","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Nesomyidae","Steatomys","Steatomys pratensis"
"1849","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Pedetidae","Pedetes","Pedetes capensis"
"1850","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Spalacidae","Tachyoryctes","Tachyoryctes splendens"
"1851","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys gregorianus"
"1852","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus"
"1853","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus capensis"
"1854","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","Elephantulus rufescens"
"1855","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Bathyergidae","Heliophobius","Heliophobius argenteocinereus"
"1856","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Gliridae","Graphiurus","Graphiurus murinus"
"1857","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni"
"1858","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus"
"1859","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri"
"1860","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus"
"1861","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi"
"1862","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus"
"1863","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Grammomys","Grammomys dolichurus"
"1864","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys barbarus"
"1865","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys griselda"
"1866","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys striatus"
"1867","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Mastomys","Mastomys natalensis"
"1868","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Mus","Mus minutoides"
"1869","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Mus","Mus musculus"
"1870","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Otomys","Otomys angoniensis"
"1871","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Rattus","Rattus rattus"
"1872","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Rhabdomys","Rhabdomys pumilio"
"1873","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Thallomys","Thallomys paedulcus"
"1874","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Muridae","Zelotomys","Zelotomys hildegardeae"
"1875","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Nesomyidae","Dendromus","Dendromus melanotis"
"1876","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Nesomyidae","Saccostomus","Saccostomus campestris"
"1877","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Nesomyidae","Steatomys","Steatomys pratensis"
"1878","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Pedetidae","Pedetes","Pedetes capensis"
"1879","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Spalacidae","Tachyoryctes","Tachyoryctes splendens"
"1880","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys gregorianus"
"1881","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus"
"1882","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus capensis"
"1883","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","Elephantulus rufescens"
"1884","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Rodentia","Bathyergidae","Heliophobius","Heliophobius argenteocinereus"
"1885","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Rodentia","Gliridae","Graphiurus","Graphiurus murinus"
"1886","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni"
"1887","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus"
"1888","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri"
"1889","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus"
"1890","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi"
"1891","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus"
"1892","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus","Mammalia","Rodentia","Muridae","Grammomys","Grammomys dolichurus"
