"","Source","Target","species","auc","aucpr","prevalence"
"5465","serengeti","arctic","Catharus ustulatus",0.892405063291139,0.182619016251517,0.0100250626566416
"5466","serengeti","arctic","Certhia americana",0.746632996632997,0.196924519456165,0.0075187969924812
"5467","serengeti","arctic","Charadrius semipalmatus",0.736040609137055,0.137118610108208,0.012531328320802
"5468","serengeti","arctic","Charadrius vociferus",0.638706654170572,0.0818569584113751,0.0275689223057644
"5469","serengeti","arctic","Circus cyaneus",0.849759440151626,0.290859187680011,0.0952380952380952
"5470","serengeti","arctic","Clangula hyemalis",0.548913043478261,0.0836946501929905,0.0200501253132832
"5471","serengeti","arctic","Colaptes auratus",0.542845755280988,0.0738513668043085,0.0325814536340852
"5472","serengeti","arctic","Condylura cristata",0.714910025706941,0.0923131871040516,0.025062656641604
"5473","serengeti","arctic","Contopus cooperi",0.361809045226131,0.501960784313725,0.0025062656641604
"5474","serengeti","arctic","Corvus brachyrhynchos",0.72466472303207,0.216812298614387,0.12280701754386
"5475","serengeti","arctic","Corvus corax",0.720668931277764,0.186780530628132,0.107769423558897
"5476","serengeti","arctic","Coturnicops noveboracensis",0.964824120603015,0.533333333333333,0.0025062656641604
"5477","serengeti","arctic","Cygnus columbianus",0.956632653061224,0.254084620802887,0.0175438596491228
"5478","serengeti","arctic","Setophaga coronata",0.893401015228426,0.162800483721633,0.012531328320802
"5479","serengeti","arctic","Setophaga magnolia",0.494974874371859,0.502475247524752,0.0025062656641604
"5480","serengeti","arctic","Setophaga palmarum",0.962311557788945,0.53125,0.0025062656641604
"5481","serengeti","arctic","Setophaga petechia",0.585358056265985,0.0868668247701,0.0200501253132832
"5482","serengeti","arctic","Setophaga striata",0.85929648241206,0.508771929824561,0.0025062656641604
"5483","serengeti","arctic","Setophaga virens",0.687657430730479,0.263779095300834,0.0050125313283208
"5484","serengeti","arctic","Dicrostonyx hudsonius",0.87643784786642,0.232775854873476,0.0350877192982456
"5485","serengeti","arctic","Dolichonyx oryzivorus",0.762944162436548,0.126472411075204,0.012531328320802
"5486","serengeti","arctic","Dryobates pubescens",0.76012658227848,0.164011359505887,0.0100250626566416
"5487","serengeti","arctic","Empidonax minimus",0.682659932659933,0.185210453503136,0.0075187969924812
"5488","serengeti","arctic","Eremophila alpestris",0.837275064267352,0.127563533094073,0.025062656641604
"5489","serengeti","arctic","Erethizon dorsatus",0.826895043731778,0.454290553504783,0.0175438596491228
"5490","serengeti","arctic","Euphagus carolinus",0.428211586901763,0.255302608372784,0.0050125313283208
"5491","serengeti","arctic","Falcipennis canadensis",0.829428303655106,0.139029269562064,0.0275689223057644
"5492","serengeti","arctic","Falco columbarius",0.829529972752044,0.271255498430927,0.0802005012531328
"5493","serengeti","arctic","Falco peregrinus",0.818092428711898,0.347131247170958,0.150375939849624
"5494","serengeti","arctic","Falco sparverius",0.824841915085818,0.20326243021241,0.075187969924812
"5495","serengeti","arctic","Gallinago delicata",0.731472081218274,0.122935925966332,0.012531328320802
"5496","serengeti","arctic","Gavia immer",0.62741116751269,0.12011363004815,0.012531328320802
"5497","serengeti","arctic","Gavia pacifica",0.620304568527919,0.116314955883285,0.012531328320802
"5498","serengeti","arctic","Gavia stellata",0.592893401015229,0.115246105065004,0.012531328320802
"5499","serengeti","arctic","Geothlypis trichas",0.884680134680135,0.204234032794404,0.0075187969924812
"5500","serengeti","arctic","Glaucomys sabrinus",0.771794871794872,0.105121547578689,0.0225563909774436
"5501","serengeti","arctic","Haliaeetus leucocephalus",0.837877241580404,0.276438729741522,0.0952380952380952
"5502","serengeti","arctic","Histrionicus histrionicus",0.459398976982097,0.0801230723410549,0.0200501253132832
"5503","serengeti","arctic","Homo sapiens",0.687994722955146,0.109382084293062,0.050125313283208
"5504","serengeti","arctic","Junco hyemalis",0.951776649746193,0.230888888888889,0.012531328320802
"5505","serengeti","arctic","Lagopus lagopus",0.810803324099726,0.186065407176414,0.0476190476190476
"5506","serengeti","arctic","Lagopus muta",0.85417439703154,0.206983654228778,0.0350877192982456
"5507","serengeti","arctic","Lanius excubitor",0.769447047797562,0.115167304564882,0.0275689223057644
"5508","serengeti","arctic","Larus delawarensis",0.706257473096851,0.138499051452725,0.0325814536340852
"5509","serengeti","arctic","Larus glaucoides",0.51007556675063,0.255132099185672,0.0050125313283208
"5510","serengeti","arctic","Larus hyperboreus",0.762149954832881,0.237381182211664,0.075187969924812
"5511","serengeti","arctic","Larus smithsonianus",0.722506393861893,0.119757916916281,0.0200501253132832
"5512","serengeti","arctic","Aeorestes cinereus",0.889873417721519,0.193276014109347,0.0100250626566416
"5513","serengeti","arctic","Lepus americanus",0.916897506925208,0.34085216325677,0.0476190476190476
"5514","serengeti","arctic","Lepus arcticus",0.75398313027179,0.113648281418885,0.0275689223057644
"5515","serengeti","arctic","Leuconotopicus villosus",0.539593908629442,0.114480882704847,0.012531328320802
"5516","serengeti","arctic","Limnodromus griseus",0.896984924623116,0.511904761904762,0.0025062656641604
"5517","serengeti","arctic","Lontra canadensis",0.775634517766497,0.150528722778771,0.012531328320802
"5518","serengeti","arctic","Loxia curvirostra",0.828324808184144,0.171962688272218,0.0200501253132832
"5519","serengeti","arctic","Loxia leucoptera",0.895465994962217,0.29037558685446,0.0050125313283208
"5520","serengeti","arctic","Lynx canadensis",0.811700767263428,0.210585508076789,0.0200501253132832
"5521","serengeti","arctic","Anas americana",0.769620253164557,0.147708230243277,0.0100250626566416
"5522","serengeti","arctic","Marmota monax",0.893670886075949,0.284249902837155,0.0100250626566416
"5523","serengeti","arctic","Martes americana",0.767825648778031,0.255624436329087,0.0526315789473684
"5524","serengeti","arctic","Megaceryle alcyon",0.592592592592593,0.175719885421378,0.0075187969924812
"5525","serengeti","arctic","Melanitta nigra",0.591939546599496,0.256116265150382,0.0050125313283208
"5526","serengeti","arctic","Melanitta perspicillata",0.408249158249158,0.172991605344547,0.0075187969924812
"5527","serengeti","arctic","Melospiza georgiana",0.886934673366834,0.510869565217391,0.0025062656641604
"5528","serengeti","arctic","Melospiza lincolnii",0.758417508417509,0.213604577240941,0.0075187969924812
"5529","serengeti","arctic","Melospiza melodia",0.713105413105413,0.112492475326839,0.0225563909774436
"5530","serengeti","arctic","Mephitis mephitis",0.778301886792453,0.21797112349869,0.0701754385964912
"5531","serengeti","arctic","Mergus merganser",0.525188916876574,0.255310822898032,0.0050125313283208
"5532","serengeti","arctic","Mergus serrator",0.495843989769821,0.081343823096923,0.0200501253132832
"5533","serengeti","arctic","Microtus chrotorrhinus",0.879187817258883,0.254613067797652,0.012531328320802
"5534","serengeti","arctic","Microtus pennsylvanicus",0.833521353746977,0.258996050437322,0.0852130325814536
"5535","serengeti","arctic","Mus musculus",0.830131208997189,0.155831537228333,0.0275689223057644
"5536","serengeti","arctic","Mustela erminea",0.837398373983739,0.271826895123259,0.075187969924812
"5537","serengeti","arctic","Mustela nivalis",0.824278074866307,0.449675475296008,0.06265664160401
"5538","serengeti","arctic","Myodes gapperi",0.849584278155707,0.209112634821478,0.0526315789473684
"5539","serengeti","arctic","Myotis lucifugus",0.914357682619647,0.303787878787879,0.0050125313283208
"5540","serengeti","arctic","Napaeozapus insignis",0.848032069970846,0.136621065978767,0.0175438596491228
"5541","serengeti","arctic","Mustela vison",0.779111644657863,0.318849131467121,0.105263157894737
"5542","serengeti","arctic","Odocoileus virginianus",0.994949494949495,0.888888888888889,0.0075187969924812
"5543","serengeti","arctic","Oenanthe oenanthe",0.857682619647355,0.30021645021645,0.0050125313283208
"5544","serengeti","arctic","Ondatra zibethicus",0.663611000398561,0.0880328803153438,0.0325814536340852
"5545","serengeti","arctic","Geothlypis philadelphia",0.924623115577889,0.516129032258065,0.0025062656641604
"5546","serengeti","arctic","Ovibos moschatus",0.977272727272727,0.684523809523809,0.0075187969924812
"5547","serengeti","arctic","Pandion haliaetus",0.654911838790932,0.257434245840043,0.0050125313283208
"5548","serengeti","arctic","Poecile atricapillus",0.825949367088607,0.190644866006245,0.0100250626566416
"5549","serengeti","arctic","Poecile hudsonicus",0.967336683417085,0.535714285714286,0.0025062656641604
"5550","serengeti","arctic","Passer domesticus",0.920565552699229,0.236009408687944,0.025062656641604
"5551","serengeti","arctic","Passerculus sandwichensis",0.782560296846011,0.142766161207825,0.0350877192982456
"5552","serengeti","arctic","Passerella iliaca",0.775233248515691,0.115157760366451,0.0150375939849624
"5553","serengeti","arctic","Perisoreus canadensis",0.717013888888889,0.152791399098996,0.037593984962406
"5554","serengeti","arctic","Peromyscus maniculatus",0.756547741802433,0.243564475347303,0.0651629072681704
"5555","serengeti","arctic","Petrochelidon pyrrhonota",0.83206106870229,0.127463762831525,0.0150375939849624
"5556","serengeti","arctic","Phalacrocorax auritus",0.585786802030457,0.115561865796223,0.012531328320802
"5557","serengeti","arctic","Phalaropus fulicarius",0.713874680306906,0.115252052409768,0.0200501253132832
"5558","serengeti","arctic","Phalaropus lobatus",0.556403731976251,0.100932469778464,0.0150375939849624
"5559","serengeti","arctic","Phenacomys ungava",0.927920227920228,0.250793817807707,0.0225563909774436
"5560","serengeti","arctic","Picoides arcticus",0.463804713804714,0.174054803199493,0.0075187969924812
"5561","serengeti","arctic","Picoides tridactylus",0.668341708542714,0.503759398496241,0.0025062656641604
"5562","serengeti","arctic","Pinicola enucleator",0.698492462311558,0.504132231404959,0.0025062656641604
"5563","serengeti","arctic","Plectrophenax nivalis",0.889643861293346,0.337042637706065,0.0275689223057644
"5564","serengeti","arctic","Pooecetes gramineus",0.744670050761421,0.124353098565455,0.012531328320802
"5565","serengeti","arctic","Porzana carolina",0.720886075949367,0.144877344877345,0.0100250626566416
"5566","serengeti","arctic","Rangifer tarandus",0.972222222222222,0.626736111111111,0.0075187969924812
"5567","serengeti","arctic","Regulus calendula",0.862794612794613,0.218265394735983,0.0075187969924812
"5568","serengeti","arctic","Regulus satrapa",0.912060301507538,0.513888888888889,0.0025062656641604
"5569","serengeti","arctic","Riparia riparia",0.839195979899497,0.507692307692308,0.0025062656641604
"5570","serengeti","arctic","Seiurus aurocapilla",0.767005076142132,0.140006904119696,0.012531328320802
"5571","serengeti","arctic","Setophaga ruticilla",0.703324808184144,0.102055098175788,0.0200501253132832
"5572","serengeti","arctic","Sitta canadensis",0.897984886649874,0.276785714285714,0.0050125313283208
"5573","serengeti","arctic","Somateria mollissima",0.454923273657289,0.0800327817957373,0.0200501253132832
"5574","serengeti","arctic","Sorex arcticus",0.817480719794344,0.120469776401427,0.025062656641604
"5575","serengeti","arctic","Sorex cinereus",0.843762455161419,0.140152858288538,0.0325814536340852
"5576","serengeti","arctic","Sorex palustris",0.818251928020565,0.12653516334216,0.025062656641604
"5577","serengeti","arctic","Sphyrapicus varius",0.183879093198992,0.253078305277095,0.0050125313283208
"5578","serengeti","arctic","Spizelloides arborea",0.896866096866097,0.157492488995048,0.0225563909774436
"5579","serengeti","arctic","Stercorarius longicaudus",0.788781163434902,0.348802658679192,0.0476190476190476
"5580","serengeti","arctic","Stercorarius parasiticus",0.778657968313141,0.221198314005258,0.0726817042606516
"5581","serengeti","arctic","Stercorarius pomarinus",0.741306191687871,0.312776063662129,0.0150375939849624
"5582","serengeti","arctic","Sterna hirundo",0.695569620253165,0.141299023939022,0.0100250626566416
"5583","serengeti","arctic","Sterna paradisaea",0.627249357326478,0.0828983822938913,0.025062656641604
"5584","serengeti","arctic","Strix nebulosa",0.852770448548813,0.271985533741453,0.050125313283208
"5585","serengeti","arctic","Strix varia",0.820064158646836,0.275619218227826,0.0451127819548872
"5586","serengeti","arctic","Sturnella magna",0.661616161616162,0.177693075940886,0.0075187969924812
"5587","serengeti","arctic","Sturnus vulgaris",0.591773778920308,0.0790142344351755,0.025062656641604
"5588","serengeti","arctic","Surnia ulula",0.765558075081885,0.305662801206805,0.0526315789473684
"5589","serengeti","arctic","Synaptomys borealis",0.944693094629156,0.295520019148068,0.0200501253132832
"5590","serengeti","arctic","Synaptomys cooperi",0.893573264781491,0.270254784518217,0.025062656641604
"5591","serengeti","arctic","Tachycineta bicolor",0.709079283887469,0.10686621539943,0.0200501253132832
"5592","serengeti","arctic","Tamias striatus",0.762401055408971,0.120846546849729,0.050125313283208
"5593","serengeti","arctic","Tamiasciurus hudsonicus",0.648288476613536,0.207512121262739,0.107769423558897
"5594","serengeti","arctic","Tringa melanoleuca",0.532663316582915,0.502673796791444,0.0025062656641604
"5595","serengeti","arctic","Tringa solitaria",0.667508417508418,0.256789256971739,0.0075187969924812
"5596","serengeti","arctic","Troglodytes troglodytes",0.637404580152672,0.107144719619662,0.0150375939849624
"5597","serengeti","arctic","Turdus migratorius",0.589751958224545,0.0785253392125861,0.0401002506265664
"5598","serengeti","arctic","Tympanuchus phasianellus",0.92786391042205,0.229264085410185,0.0300751879699248
"5599","serengeti","arctic","Tyrannus tyrannus",0.687974683544304,0.140554386454339,0.0100250626566416
"5600","serengeti","arctic","Uria lomvia",0.682262210796915,0.0896434811875614,0.025062656641604
"5601","serengeti","arctic","Ursus americanus",0.817578972751387,0.252876391565546,0.0551378446115288
"5602","serengeti","arctic","Ursus maritimus",0.633165829145729,0.503401360544218,0.0025062656641604
"5603","serengeti","arctic","Leiothlypis celata",0.741582491582492,0.195817669172932,0.0075187969924812
"5604","serengeti","arctic","Leiothlypis peregrina",0.884422110552764,0.51063829787234,0.0025062656641604
"5605","serengeti","arctic","Leiothlypis ruficapilla",0.917085427135678,0.514705882352941,0.0025062656641604
"5606","serengeti","arctic","Vireo olivaceus",0.619289340101523,0.117769095820265,0.012531328320802
"5607","serengeti","arctic","Vireo solitarius",0.788413098236776,0.261763896532746,0.0050125313283208
"5608","serengeti","arctic","Vulpes lagopus",0.7112568119891,0.216401198371968,0.0802005012531328
"5609","serengeti","arctic","Vulpes vulpes",0.804486304486305,0.462996704237007,0.165413533834586
"5610","serengeti","arctic","Cardellina canadensis",0.909547738693467,0.513513513513513,0.0025062656641604
"5611","serengeti","arctic","Cardellina pusilla",0.924433249370277,0.298461538461538,0.0050125313283208
"5612","serengeti","arctic","Zapus hudsonius",0.859722222222222,0.166250323493451,0.037593984962406
"5613","serengeti","arctic","Zonotrichia albicollis",0.863443596268024,0.205935679546791,0.0150375939849624
